Movie,Summary,Genre,Emotion,4Emotion,PN,CS,Instrument
엽기적인그녀,"The input consists of a conversation between a woman and two soldiers, where the woman is pleading for them not to shoot. She tries to convince them that the person they are targeting is not a bad person and that they should let him go. She also advises the soldier who is a defector to reflect on his feelings and whether he truly loved his ex-girlfriend. The output describes the emotional scene where the woman breaks down in tears and both soldiers cry as well.",코미디,1,B,1,0,피아노
영화는 영화다,"A scene is described where a character named Suta is fighting with another character named Kangpae. The fight is being watched by a director and a staff member on a monitor. The director is excited about the realism of the fight, but Suta is injured and in pain. The fight continues until Suta is kicked and falls into a puddle of mud.",액션,-3,D,0,1,타악기
예스터데이,"A wireless camera drone approaches a mountain shelter at night, but is shot down by gunfire. Police arrive and monitor the situation, while the shelter staff express frustration at the damaged equipment. There is a small tunnel connecting the shelter to an underground investigation base, where special agents are waiting. The agents enter the shelter calmly, despite the ongoing gunfire.",드라마,-2,C,0,0,현악기
예스터데이,"A group of people, including Yunseok, Maeyi, and Jo, are being chased by another group. They reach a hiding spot and Yunseok activates a button on his vest, which connects to a monitor and microphone. The leader of the search team appears on the monitor and Yunseok signals for snipers to be ready. The group successfully defends themselves against an attack and Yunseok's quick thinking saves them.",액션,-3,D,0,1,현악기
오로라공주,"Two individuals, Sunjung and Seongho, engage in sexual activity against a glass window reflecting the city skyline. Sunjung leans against the glass while Seongho stands behind her with his hands on the window. The scene appears more like a grotesque ritual than a romantic encounter. The sounds of the city outside drown out any noise made by the couple. Later, Seongho is seen sitting naked on the bed while Sunjung is heard in the bathroom.",로맨스,1,B,1,0,피아노
오로라공주,"A man and a woman, named Sun-jung and Sung-ho respectively, are sitting in a car outside a convenience store. Sung-ho goes into the store and comes out with two coffees. Sun-jung comments on how their situation is similar to that of cheating spouses in the past. Sung-ho abruptly tells her to stop and asks if she recently went to a department store. Sun-jung becomes upset and drives away. Sung-ho watches her leave and touches his waist, revealing handcuffs in Sun-jung's bag. The story ends with Sun-jung looking at Sung-ho's reflection in the rearview mirror.",로맨스,2,B,1,0,피아노
오직 그대만,"A coach named Cheol-min is vigorously hitting a sandbag in a gym. While receiving Cheol-min's mitt, his hand hurts. He throws the mitt to a young coach named Nam-ui, who teaches Cheol-min's kicking techniques. The head coach and the chief of the office are satisfied with Cheol-min's well-trained body as he learns various ground techniques.",액션,-2,C,0,0,타악기
와니와준하,"Wani tries to open her locked front door but can't find her keys. She hears a woman singing and sees her with a little girl. Suddenly, a man appears and hugs the little girl, calling her ""Wani."" The scene shifts to the present where Wani is frozen, watching the past unfold. Her mother adopts a young boy and Wani and the boy make eye contact. The scene ends with Wani's expressionless face.",판타지,1,B,1,0,피아노
와니와준하,"A family is driving on a highway when liquid starts leaking from the bottom of their car. The atmosphere inside the car becomes tense and awkward. Suddenly, the youngest child confesses their love for someone and asks to study abroad with them. The father tries to brake but the car doesn't slow down due to the leaking liquid. The scene ends with the sound of a crash in the distance.",로맨스,1,B,1,0,피아노
와이키키,"A group of children practicing don't notice a fire caused by an overheated amplifier until it's too late. They panic and try to put out the fire. Later, a group of students pass by and one of the children invites them to a secret band performance. The band's name is made up on the spot.",코미디,2,B,1,0,관악기
와이키키,"A drummer in a band plays too loudly and uncontrollably, causing the other members to stop playing. The drummer continues to play alone, seemingly lost in their own world. The audience is shocked and all action stops. The band's leader tries to remove the drummer from the stage but is instead overpowered and brought to the ground.",액션,-4,D,0,1,타악기
왕의 남자,"A nobleman is chased by slaves and seeks refuge in a courtyard, but the slaves block the entrance. They attack him, but he manages to grab a sickle and fight them off. He escapes with a companion, but is pursued by guards. The guards are angry when they see the nobleman wearing a disguise.",액션,-2,C,0,0,현악기
우리 형,"Jonghyun and Miryeong have a complicated relationship. Miryeong expresses her desire to see Jonghyun one last time before leaving for Seoul. Jonghyun is dismissive and tells her to leave. Miryeong asks why he dislikes her, but Jonghyun doesn't give a reason. As Miryeong walks away, Jonghyun's brother appears and they walk together in silence. Miryeong is seen walking away in the background. The scene ends with a close-up of Jonghyun's brother's face.",로맨스,2,B,1,0,피아노
우리 형,"A young man enters and taunts the protagonist, Jonghyun. Jonghyun tries to ignore him but the young man persists, even challenging him to a fight. The other children watch as the situation escalates and eventually Jonghyun and the young man get into a physical altercation. The scene ends with Jonghyun struggling to catch his breath and holding onto the young man's leg.",액션,-3,D,0,1,타악기
웰컴투동막골,"Two opposing soldiers threaten each other with guns, with the civilians caught in the middle. The soldiers continue to exchange threats and insults, with the civilians feeling helpless. The civilians become a shield for each other against the soldiers. The situation remains tense and dangerous.",스릴러,-3,D,0,1,관악기
웰컴투동막골,"A group of scarecrows are being pulled by 영희 and are hit by machine gun fire from a fighter jet. They scatter in all directions. A character fires a rocket launcher at the jet and is hit by the jet's tail, causing them to crash and explode. The protagonists cheer at the explosion. 영희 sets fire to something and explosives go off, creating a column of fire.",액션,-3,D,0,1,관악기
